,Unnamed: 0,Unnamed: 0.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
22,22,Banana nut/வாழைக்காய், 1 piece, 03,2014-1-12
23,23,Banana stem/வாழைத்தண்டு, 1, 08,2014-1-12
24,24,BananaFlower/வாழைப்பூ, 1, 08,2014-1-12
25,25,Curry leaves/கருவேப்பிலை, 1, 20,2014-1-12
26,26,Coriander leaves/மல்லி இலை, 1, 40,2014-1-12
27,27,Mint/புதினா, 1, 30,2014-1-12
28,28,GreensLeaves/கீரைக்கட்டு, 1, 08,2014-1-12
29,29,Garlic/பூண்டு, 1, 100-130,2014-1-12
30,30,ButtonMushrooms/ பட்டன்காளான், 1, 188,2014-1-12
31,31,Papaya/ பப்பாளிப்பழம், 1, 20,2014-1-12
32,32,SavSav/ சவ்சவ், 1, 14,2014-1-12
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal/கத்தரிக்காய், 1, 46,2014-2-12
1,1,Tomotto ottu/தக்காளி ஒட்டு, 1, 08,2014-2-12
2,2,LadyFinger/வெண்டைக்காய், 1, 38,2014-2-12
3,3,SnakeGuard/புடலங்காய், 1, 24,2014-2-12
4,4,BitterGourd/பாகற்காய், 1, 30,2014-2-12
5,5,Bottlegourd/சுரைக்காய், 1, 12,2014-2-12
6,6,Pumpkin/பூசணிக்காய், 1, 12,2014-2-12
7,7,Bean/அவரை, 1, 34,2014-2-12
8,8,ClusterBeans/கொத்தவரை, 1, 16,2014-2-12
9,9,Red Chillies/குண்டு மிளகாய், 1, 24,2014-2-12
10,10,Onion/வெங்காயம், 1, 20,2014-2-12
11,11,Pallari/பல்லாரி, 1, 18,2014-2-12
12,12,Ginger/இஞ்சி, 1, 90,2014-2-12
13,13,Potato/உருளைக்கிழங்கு, 1, 24,2014-2-12
14,14,Radish/முள்ளங்கி, 1, 14,2014-2-12
15,15,Mango/மாங்காய், 1, 38,2014-2-12
16,16,Cabbage/முட்டைக்கோஸ், 1, 14,2014-2-12
17,17,Carrot/கேரட், 1, 16,2014-2-12
18,18,Beetroot/பீட்ரூட், 1, 18,2014-2-12
19,19,Soybeans/சோயாபீன்ஸ், 1, 64,2014-2-12
20,20,Drumstickbeans/முருங்கைபீன்ஸ், 1, 40,2014-2-12
21,21,butterbeans/பட்டர்பீன்ஸ், 1, 70,2014-2-12
22,22,Banana nut/வாழைக்காய், 1 piece, 03,2014-2-12
23,23,Banana stem/வாழைத்தண்டு, 1, 07,2014-2-12
24,24,BananaFlower/வாழைப்பூ, 1, 07,2014-2-12
25,25,Curry leaves/கருவேப்பிலை, 1, 30,2014-2-12
26,26,Coriander leaves/மல்லி இலை, 1, 40,2014-2-12
27,27,Mint/புதினா, 1, 40,2014-2-12
28,28,GreensLeaves/கீரைக்கட்டு, 1, 08,2014-2-12
29,29,Garlic/பூண்டு, 1, 120-140,2014-2-12
30,30,ButtonMushrooms/ பட்டன்காளான், 1, 190,2014-2-12
31,31,Papaya/ பப்பாளிப்பழம், 1, 24,2014-2-12
32,32,SavSav/ சவ்சவ், 1, 18,2014-2-12
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal/கத்தரிக்காய், 1, 24,2014-3-12
1,1,Tomotto ottu/தக்காளி ஒட்டு, 1, 06,2014-3-12
2,2,LadyFinger/வெண்டைக்காய், 1, 30,2014-3-12
3,3,SnakeGuard/புடலங்காய், 1, 18,2014-3-12
4,4,BitterGourd/பாகற்காய், 1, 22,2014-3-12
5,5,Bottlegourd/சுரைக்காய், 1, 10,2014-3-12
6,6,Pumpkin/பூசணிக்காய், 1, 14,2014-3-12
7,7,Bean/அவரை, 1, 28,2014-3-12
8,8,ClusterBeans/கொத்தவரை, 1, 24,2014-3-12
9,9,Red Chillies/குண்டு மிளகாய், 1, 30,2014-3-12
10,10,Onion/வெங்காயம், 1, 18,2014-3-12
11,11,Pallari/பல்லாரி, 1, 16,2014-3-12
12,12,Ginger/இஞ்சி, 1, 86,2014-3-12
13,13,Potato/உருளைக்கிழங்கு, 1, 24,2014-3-12
14,14,Radish/முள்ளங்கி, 1, 14,2014-3-12
15,15,Mango/மாங்காய், 1, 50,2014-3-12
16,16,Cabbage/முட்டைக்கோஸ், 1, 12,2014-3-12
17,17,Carrot/கேரட், 1, 16,2014-3-12
18,18,Beetroot/பீட்ரூட், 1, 14,2014-3-12
19,19,Soybeans/சோயாபீன்ஸ், 1, 66,2014-3-12
20,20,Drumstickbeans/முருங்கைபீன்ஸ், 1, 54,2014-3-12
21,21,butterbeans/பட்டர்பீன்ஸ், 1, 76,2014-3-12
22,22,Banana nut/வாழைக்காய், 1 piece, 03,2014-3-12
23,23,Banana stem/வாழைத்தண்டு, 1, 07,2014-3-12
24,24,BananaFlower/வாழைப்பூ, 1, 07,2014-3-12
25,25,Curry leaves/கருவேப்பிலை, 1, 20,2014-3-12
26,26,Coriander leaves/மல்லி இலை, 1, 25,2014-3-12
27,27,Mint/புதினா, 1, 20,2014-3-12
28,28,GreensLeaves/கீரைக்கட்டு, 1, 08,2014-3-12
29,29,Garlic/பூண்டு, 1, 120-140,2014-3-12
30,30,ButtonMushrooms/ பட்டன்காளான், 1, 180,2014-3-12
31,31,Papaya/ பப்பாளிப்பழம், 1, 24,2014-3-12
32,32,SavSav/ சவ்சவ், 1, 14,2014-3-12
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal/கத்தரிக்காய், 1, 28,2014-4-12
1,1,Tomotto ottu/தக்காளி ஒட்டு, 1, 16,2014-4-12
2,2,LadyFinger/வெண்டைக்காய், 1, 28,2014-4-12
3,3,SnakeGuard/புடலங்காய், 1, 24,2014-4-12
4,4,BitterGourd/பாகற்காய், 1, 28,2014-4-12
5,5,Bottlegourd/சுரைக்காய், 1, 14,2014-4-12
6,6,Pumpkin/பூசணிக்காய், 1, 16,2014-4-12
7,7,Bean/அவரை, 1, 50,2014-4-12
8,8,ClusterBeans/கொத்தவரை, 1, 28,2014-4-12
9,9,Red Chillies/குண்டு மிளகாய், 1, 32,2014-4-12
10,10,Onion/வெங்காயம், 1, 20,2014-4-12
11,11,Pallari/பல்லாரி, 1, 16,2014-4-12
12,12,Ginger/இஞ்சி, 1, 130,2014-4-12
13,13,Potato/உருளைக்கிழங்கு, 1, 28,2014-4-12
14,14,Radish/முள்ளங்கி, 1, 16,2014-4-12
15,15,Mango/மாங்காய், 1, 32,2014-4-12
16,16,Cabbage/முட்டைக்கோஸ், 1, 14,2014-4-12
17,17,Carrot/கேரட், 1, 24,2014-4-12
18,18,Beetroot/பீட்ரூட், 1, 18,2014-4-12
19,19,Soybeans/சோயாபீன்ஸ், 1, 80,2014-4-12
20,20,Drumstickbeans/முருங்கைபீன்ஸ், 1, 54,2014-4-12
21,21,butterbeans/பட்டர்பீன்ஸ், 1, 90,2014-4-12
22,22,Banana nut/வாழைக்காய், 1 piece, 03,2014-4-12
23,23,Banana stem/வாழைத்தண்டு, 1, 08,2014-4-12
24,24,BananaFlower/வாழைப்பூ, 1, 08,2014-4-12
25,25,Curry leaves/கருவேப்பிலை, 1, 30,2014-4-12
26,26,Coriander leaves/மல்லி இலை, 1, 30,2014-4-12
27,27,Mint/புதினா, 1, 30,2014-4-12
28,28,GreensLeaves/கீரைக்கட்டு, 1, 10,2014-4-12
29,29,Garlic/பூண்டு, 1, 100-120,2014-4-12
30,30,ButtonMushrooms/ பட்டன்காளான், 1, 190,2014-4-12
31,31,Papaya/ பப்பாளிப்பழம், 1, 26,2014-4-12
32,32,SavSav/ சவ்சவ், 1, 30,2014-4-12
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 32,2014-5-12
1,1,Tomotto ottu, 1, 16,2014-5-12
2,2,LadyFinger, 1, 26,2014-5-12
3,3,SnakeGuard, 1, 34,2014-5-12
4,4,BitterGourd, 1, 36,2014-5-12
5,5,Bottlegourd, 1, 12,2014-5-12
6,6,Pumpkin, 1, 16,2014-5-12
7,7,Bean, 1, 50,2014-5-12
8,8,ClusterBeans, 1, 18,2014-5-12
9,9,Red Chillies, 1, 70,2014-5-12
10,10,Onion, 1, 24,2014-5-12
11,11,Pallari, 1, 20,2014-5-12
12,12,Ginger, 1, 130,2014-5-12
13,13,Potato, 1, 32,2014-5-12
14,14,Radish, 1, 18,2014-5-12
15,15,Mango, 1, 16,2014-5-12
16,16,Cabbage, 1, 16,2014-5-12
17,17,Carrot, 1, 38,2014-5-12
18,18,Beetroot, 1, 34,2014-5-12
19,19,Soybeans, 1, 110,2014-5-12
20,20,Drumstickbeans, 1, 46,2014-5-12
21,21,butterbeans, 1, –,2014-5-12
22,22,Banana nut, 1 piece, 04,2014-5-12
23,23,Banana stem, 1, 10,2014-5-12
24,24,BananaFlower, 1, 10,2014-5-12
25,25,Curry leaves, 1, 40,2014-5-12
26,26,Coriander leaves, 1, 30,2014-5-12
27,27,Mint, 1, 25,2014-5-12
28,28,GreensLeaves, 1, 10,2014-5-12
29,29,Garlic, 1, 100-120,2014-5-12
30,30,ButtonMushrooms, 1, 188,2014-5-12
31,31,Papaya, 1, 24,2014-5-12
32,32,SavSav, 1, 36,2014-5-12
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 30,2014-6-12
1,1,Tomotto ottu, 1, 20,2014-6-12
2,2,LadyFinger, 1, 24,2014-6-12
3,3,SnakeGuard, 1, 20,2014-6-12
4,4,BitterGourd, 1, 34,2014-6-12
5,5,Bottlegourd, 1, 12,2014-6-12
6,6,Pumpkin, 1, 16,2014-6-12
7,7,Bean, 1, 70,2014-6-12
8,8,ClusterBeans, 1, 14,2014-6-12
9,9,Red Chillies, 1, 26,2014-6-12
10,10,Onion, 1, 22,2014-6-12
11,11,Pallari, 1, 20,2014-6-12
12,12,Ginger, 1, 130,2014-6-12
13,13,Potato, 1, 30,2014-6-12
14,14,Radish, 1, 16,2014-6-12
15,15,Mango, 1, 10,2014-6-12
16,16,Cabbage, 1, 24,2014-6-12
17,17,Carrot, 1, 36,2014-6-12
18,18,Beetroot, 1, 30,2014-6-12
19,19,Soybeans, 1, 120,2014-6-12
20,20,Drumstickbeans, 1, 56,2014-6-12
21,21,butterbeans, 1, –,2014-6-12
22,22,Banana nut, 1 piece, 04,2014-6-12
23,23,Banana stem, 1, 8,2014-6-12
24,24,BananaFlower, 1, 8,2014-6-12
25,25,Curry leaves, 1, 40,2014-6-12
26,26,Coriander leaves, 1, 60,2014-6-12
27,27,Mint, 1, 30,2014-6-12
28,28,GreensLeaves, 1, 10,2014-6-12
29,29,Garlic, 1, 70-140,2014-6-12
30,30,ButtonMushrooms, 1, 180,2014-6-12
31,31,Papaya, 1, 20,2014-6-12
32,32,SavSav, 1, 32,2014-6-12
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 50,2014-7-12
1,1,Tomotto ottu, 1, 34,2014-7-12
2,2,LadyFinger, 1, 30,2014-7-12
3,3,SnakeGuard, 1, 25,2014-7-12
4,4,BitterGourd, 1, 42,2014-7-12
5,5,Bottlegourd, 1, 16,2014-7-12
6,6,Pumpkin, 1, 20,2014-7-12
7,7,Bean, 1, 60,2014-7-12
8,8,ClusterBeans, 1, 20,2014-7-12
9,9,Red Chillies, 1, 44,2014-7-12
10,10,Onion, 1, 24,2014-7-12
11,11,Pallari, 1, 36,2014-7-12
12,12,Ginger, 1, 130,2014-7-12
13,13,Potato, 1, 36,2014-7-12
14,14,Radish, 1, 28,2014-7-12
15,15,Mango, 1, 16,2014-7-12
16,16,Cabbage, 1, 28,2014-7-12
17,17,Carrot, 1, 48,2014-7-12
18,18,Beetroot, 1, 44,2014-7-12
19,19,Soybeans, 1, 90,2014-7-12
20,20,Drumstickbeans, 1, 64,2014-7-12
21,21,butterbeans, 1, –,2014-7-12
22,22,Banana nut, 1 piece, 4,2014-7-12
23,23,Banana stem, 1, 8,2014-7-12
24,24,BananaFlower, 1, 8,2014-7-12
25,25,Curry leaves, 1, 20,2014-7-12
26,26,Coriander leaves, 1, 64,2014-7-12
27,27,Mint, 1, 30,2014-7-12
28,28,GreensLeaves, 1, 14,2014-7-12
29,29,Garlic, 1, 120-140,2014-7-12
30,30,ButtonMushrooms, 1, 194,2014-7-12
31,31,Papaya, 1, 24,2014-7-12
32,32,SavSav, 1, 36,2014-7-12
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 38,2014-8-12
1,1,Tomotto ottu, 1, 44,2014-8-12
2,2,Ladys Finger, 1, 28,2014-8-12
3,3,Snake Guard, 1, 26,2014-8-12
4,4,Bitter Gourd, 1, 44,2014-8-12
5,5,Bottle gourd, 1, 14,2014-8-12
6,6,Pumpkin, 1, 20,2014-8-12
7,7,Bean, 1, 36,2014-8-12
8,8,Cluster Beans, 1, 20,2014-8-12
9,9,Red Chilies, 1, 40,2014-8-12
10,10,Onion, 1, 34,2014-8-12
11,11,Pallari, 1, 36,2014-8-12
12,12,Ginger, 1, 140,2014-8-12
13,13,Potato, 1, 38,2014-8-12
14,14,Radish, 1, 20,2014-8-12
15,15,Mango, 1, –,2014-8-12
16,16,Cabbage, 1, 24,2014-8-12
17,17,Carrot, 1, 48,2014-8-12
18,18,Beetroot, 1, 44,2014-8-12
19,19,Soybeans, 1, 70,2014-8-12
20,20,Drumstick beans, 1, 60,2014-8-12
21,21,butter beans, 1, –,2014-8-12
22,22,Banana nut, 1 piece, 4,2014-8-12
23,23,Banana stem, 1, 8,2014-8-12
24,24,Banana Flower, 1, 6,2014-8-12
25,25,Curry leaves, 1, 20,2014-8-12
26,26,Coriander leaves, 1, 25,2014-8-12
27,27,Mint, 1, 30,2014-8-12
28,28,Greens Leaves, 1, 12,2014-8-12
29,29,Garlic, 1, 120-140,2014-8-12
30,30,Button Mushrooms, 1, 196,2014-8-12
31,31,Papaya, 1, 24,2014-8-12
32,32,SavSav, 1, 34,2014-8-12
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal/கத்தரிக்காய், 1, 38,2014-1-13
1,1,Tomotto ottu/தக்காளி ஒட்டு, 1, 12,2014-1-13
2,2,LadyFinger/வெண்டைக்காய், 1, 26,2014-1-13
3,3,SnakeGuard/புடலங்காய், 1, 20,2014-1-13
4,4,BitterGourd/பாகற்காய், 1, 24,2014-1-13
5,5,Bottlegourd/சுரைக்காய், 1, 14,2014-1-13
6,6,Pumpkin/பூசணிக்காய், 1, 16,2014-1-13
7,7,Bean/அவரை, 1, 24,2014-1-13
8,8,ClusterBeans/கொத்தவரை, 1, 18,2014-1-13
9,9,Red Chillies/குண்டு மிளகாய், 1, 20,2014-1-13
10,10,Onion/வெங்காயம், 1, 24,2014-1-13
11,11,Pallari/பல்லாரி, 1, 20,2014-1-13
12,12,Ginger/இஞ்சி, 1, 100,2014-1-13
13,13,Potato/உருளைக்கிழங்கு, 1, 28,2014-1-13
14,14,Radish/முள்ளங்கி, 1, 20,2014-1-13
15,15,Mango/மாங்காய், 1, 50,2014-1-13
16,16,Cabbage/முட்டைக்கோஸ், 1, 16,2014-1-13
17,17,Carrot/கேரட், 1, 28,2014-1-13
18,18,Beetroot/பீட்ரூட், 1, 20,2014-1-13
19,19,Soybeans/சோயாபீன்ஸ், 1, 70,2014-1-13
20,20,Drumstickbeans/முருங்கைபீன்ஸ், 1, 36,2014-1-13
21,21,butterbeans/பட்டர்பீன்ஸ், 1, 70,2014-1-13
22,22,Banana nut/வாழைக்காய், 1 piece, 03,2014-1-13
23,23,Banana stem/வாழைத்தண்டு, 1, 07,2014-1-13
24,24,BananaFlower/வாழைப்பூ, 1, 07,2014-1-13
25,25,Curry leaves/கருவேப்பிலை, 1, 20,2014-1-13
26,26,Coriander leaves/மல்லி இலை, 1, 40,2014-1-13
27,27,Mint/புதினா, 1, 30,2014-1-13
28,28,GreensLeaves/கீரைக்கட்டு, 1, 10,2014-1-13
29,29,Garlic/பூண்டு, 1, 100-130,2014-1-13
30,30,ButtonMushrooms/ பட்டன்காளான், 1, 188,2014-1-13
31,31,Papaya/ பப்பாளிப்பழம், 1, 20,2014-1-13
32,32,SavSav/ சவ்சவ், 1, 16,2014-1-13
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal/கத்தரிக்காய், 1, 48,2014-2-13
1,1,Tomotto ottu/தக்காளி ஒட்டு, 1, 06,2014-2-13
2,2,LadyFinger/வெண்டைக்காய், 1, 36,2014-2-13
3,3,SnakeGuard/புடலங்காய், 1, 24,2014-2-13
4,4,BitterGourd/பாகற்காய், 1, 28,2014-2-13
5,5,Bottlegourd/சுரைக்காய், 1, 14,2014-2-13
6,6,Pumpkin/பூசணிக்காய், 1, 16,2014-2-13
7,7,Bean/அவரை, 1, 30,2014-2-13
8,8,ClusterBeans/கொத்தவரை, 1, 24,2014-2-13
9,9,Red Chillies/குண்டு மிளகாய், 1, 22,2014-2-13
10,10,Onion/வெங்காயம், 1, 22,2014-2-13
11,11,Pallari/பல்லாரி, 1, 14,2014-2-13
12,12,Ginger/இஞ்சி, 1, 90,2014-2-13
13,13,Potato/உருளைக்கிழங்கு, 1, 26,2014-2-13
14,14,Radish/முள்ளங்கி, 1, 18,2014-2-13
15,15,Mango/மாங்காய், 1, 50,2014-2-13
16,16,Cabbage/முட்டைக்கோஸ், 1, 14,2014-2-13
17,17,Carrot/கேரட், 1, 16,2014-2-13
18,18,Beetroot/பீட்ரூட், 1, 22,2014-2-13
19,19,Soybeans/சோயாபீன்ஸ், 1, 64,2014-2-13
20,20,Drumstickbeans/முருங்கைபீன்ஸ், 1, 30,2014-2-13
21,21,butterbeans/பட்டர்பீன்ஸ், 1, 70,2014-2-13
22,22,Banana nut/வாழைக்காய், 1 piece, 03,2014-2-13
23,23,Banana stem/வாழைத்தண்டு, 1, 08,2014-2-13
24,24,BananaFlower/வாழைப்பூ, 1, 08,2014-2-13
25,25,Curry leaves/கருவேப்பிலை, 1, 35,2014-2-13
26,26,Coriander leaves/மல்லி இலை, 1, 30,2014-2-13
27,27,Mint/புதினா, 1, 30,2014-2-13
28,28,GreensLeaves/கீரைக்கட்டு, 1, 08,2014-2-13
29,29,Garlic/பூண்டு, 1, 80-140,2014-2-13
30,30,ButtonMushrooms/ பட்டன்காளான், 1, 180,2014-2-13
31,31,Papaya/ பப்பாளிப்பழம், 1, 20,2014-2-13
32,32,SavSav/ சவ்சவ், 1, 14,2014-2-13
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal/கத்தரிக்காய், 1, 30,2014-4-13
1,1,Tomotto ottu/தக்காளி ஒட்டு, 1, 12,2014-4-13
2,2,LadyFinger/வெண்டைக்காய், 1, 30,2014-4-13
3,3,SnakeGuard/புடலங்காய், 1, 20,2014-4-13
4,4,BitterGourd/பாகற்காய், 1, 26,2014-4-13
5,5,Bottlegourd/சுரைக்காய், 1, 12,2014-4-13
6,6,Pumpkin/பூசணிக்காய், 1, 16,2014-4-13
7,7,Bean/அவரை, 1, 50,2014-4-13
8,8,ClusterBeans/கொத்தவரை, 1, 26,2014-4-13
9,9,Red Chillies/குண்டு மிளகாய், 1, 32,2014-4-13
10,10,Onion/வெங்காயம், 1, 23,2014-4-13
11,11,Pallari/பல்லாரி, 1, 17,2014-4-13
12,12,Ginger/இஞ்சி, 1, 140,2014-4-13
13,13,Potato/உருளைக்கிழங்கு, 1, 30,2014-4-13
14,14,Radish/முள்ளங்கி, 1, 14,2014-4-13
15,15,Mango/மாங்காய், 1, 24,2014-4-13
16,16,Cabbage/முட்டைக்கோஸ், 1, 14,2014-4-13
17,17,Carrot/கேரட், 1, 24,2014-4-13
18,18,Beetroot/பீட்ரூட், 1, 16,2014-4-13
19,19,Soybeans/சோயாபீன்ஸ், 1, 80,2014-4-13
20,20,Drumstickbeans/முருங்கைபீன்ஸ், 1, 56,2014-4-13
21,21,butterbeans/பட்டர்பீன்ஸ், 1, 90,2014-4-13
22,22,Banana nut/வாழைக்காய், 1 piece, 04,2014-4-13
23,23,Banana stem/வாழைத்தண்டு, 1, 08,2014-4-13
24,24,BananaFlower/வாழைப்பூ, 1, 06,2014-4-13
25,25,Curry leaves/கருவேப்பிலை, 1, 35,2014-4-13
26,26,Coriander leaves/மல்லி இலை, 1, 30,2014-4-13
27,27,Mint/புதினா, 1, 30,2014-4-13
28,28,GreensLeaves/கீரைக்கட்டு, 1, 10,2014-4-13
29,29,Garlic/பூண்டு, 1, 60-120,2014-4-13
30,30,ButtonMushrooms/ பட்டன்காளான், 1, 190,2014-4-13
31,31,Papaya/ பப்பாளிப்பழம், 1, 22,2014-4-13
32,32,SavSav/ சவ்சவ், 1, 30,2014-4-13
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 36,2014-5-13
1,1,Tomotto ottu, 1, 16,2014-5-13
2,2,LadyFinger, 1, 26,2014-5-13
3,3,SnakeGuard, 1, 34,2014-5-13
4,4,BitterGourd, 1, 36,2014-5-13
5,5,Bottlegourd, 1, 14,2014-5-13
6,6,Pumpkin, 1, 16,2014-5-13
7,7,Bean, 1, 60,2014-5-13
8,8,ClusterBeans, 1, 20,2014-5-13
9,9,Red Chillies, 1, 70,2014-5-13
10,10,Onion, 1, 24,2014-5-13
11,11,Pallari, 1, 20,2014-5-13
12,12,Ginger, 1, 130,2014-5-13
13,13,Potato, 1, 32,2014-5-13
14,14,Radish, 1, 18,2014-5-13
15,15,Mango, 1, 16,2014-5-13
16,16,Cabbage, 1, 18,2014-5-13
17,17,Carrot, 1, 34,2014-5-13
18,18,Beetroot, 1, 30,2014-5-13
19,19,Soybeans, 1, 110,2014-5-13
20,20,Drumstickbeans, 1, 38,2014-5-13
21,21,butterbeans, 1, –,2014-5-13
22,22,Banana nut, 1 piece, 04,2014-5-13
23,23,Banana stem, 1, 10,2014-5-13
24,24,BananaFlower, 1, 10,2014-5-13
25,25,Curry leaves, 1, 40,2014-5-13
26,26,Coriander leaves, 1, 35,2014-5-13
27,27,Mint, 1, 30,2014-5-13
28,28,GreensLeaves, 1, 10,2014-5-13
29,29,Garlic, 1, 100-120,2014-5-13
30,30,ButtonMushrooms, 1, 188,2014-5-13
31,31,Papaya, 1, 24,2014-5-13
32,32,SavSav, 1, 36,2014-5-13
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 36,2014-6-13
1,1,Tomotto ottu, 1, 18,2014-6-13
2,2,LadyFinger, 1, 24,2014-6-13
3,3,SnakeGuard, 1, 20,2014-6-13
4,4,BitterGourd, 1, 36,2014-6-13
5,5,Bottlegourd, 1, 14,2014-6-13
6,6,Pumpkin, 1, 16,2014-6-13
7,7,Bean, 1, 80,2014-6-13
8,8,ClusterBeans, 1, 14,2014-6-13
9,9,Red Chillies, 1, 24,2014-6-13
10,10,Onion, 1, 22,2014-6-13
11,11,Pallari, 1, 24,2014-6-13
12,12,Ginger, 1, 140,2014-6-13
13,13,Potato, 1, 30,2014-6-13
14,14,Radish, 1, 18,2014-6-13
15,15,Mango, 1, 12,2014-6-13
16,16,Cabbage, 1, 22,2014-6-13
17,17,Carrot, 1, 38,2014-6-13
18,18,Beetroot, 1, 32,2014-6-13
19,19,Soybeans, 1, 120,2014-6-13
20,20,Drumstickbeans, 1, 64,2014-6-13
21,21,butterbeans, 1, –,2014-6-13
22,22,Banana nut, 1 piece, 03,2014-6-13
23,23,Banana stem, 1, 8,2014-6-13
24,24,BananaFlower, 1, 6,2014-6-13
25,25,Curry leaves, 1, 20,2014-6-13
26,26,Coriander leaves, 1, 60,2014-6-13
27,27,Mint, 1, 25,2014-6-13
28,28,GreensLeaves, 1, 10,2014-6-13
29,29,Garlic, 1, 70-140,2014-6-13
30,30,ButtonMushrooms, 1, 180,2014-6-13
31,31,Papaya, 1, 20,2014-6-13
32,32,SavSav, 1, 34,2014-6-13
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 48,2014-7-13
1,1,Tomotto ottu, 1, 36,2014-7-13
2,2,LadyFinger, 1, 30,2014-7-13
3,3,SnakeGuard, 1, 28,2014-7-13
4,4,BitterGourd, 1, 46,2014-7-13
5,5,Bottlegourd, 1, 16,2014-7-13
6,6,Pumpkin, 1, 18,2014-7-13
7,7,Bean, 1, 60,2014-7-13
8,8,ClusterBeans, 1, 24,2014-7-13
9,9,Red Chillies, 1, 50,2014-7-13
10,10,Onion, 1, 24,2014-7-13
11,11,Pallari, 1, 36,2014-7-13
12,12,Ginger, 1, 130,2014-7-13
13,13,Potato, 1, 30,2014-7-13
14,14,Radish, 1, 28,2014-7-13
15,15,Mango, 1, 16,2014-7-13
16,16,Cabbage, 1, 28,2014-7-13
17,17,Carrot, 1, 54,2014-7-13
18,18,Beetroot, 1, 45,2014-7-13
19,19,Soybeans, 1, 100,2014-7-13
20,20,Drumstickbeans, 1, 64,2014-7-13
21,21,butterbeans, 1, –,2014-7-13
22,22,Banana nut, 1 piece, 4,2014-7-13
23,23,Banana stem, 1, 10,2014-7-13
24,24,BananaFlower, 1, 10,2014-7-13
25,25,Curry leaves, 1, 20,2014-7-13
26,26,Coriander leaves, 1, 57,2014-7-13
27,27,Mint, 1, 30,2014-7-13
28,28,GreensLeaves, 1, 12,2014-7-13
29,29,Garlic, 1, 100-130,2014-7-13
30,30,ButtonMushrooms, 1, 200,2014-7-13
31,31,Papaya, 1, 24,2014-7-13
32,32,SavSav, 1, 32,2014-7-13
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,Brinjal, 1, 36,2014-8-13
1,1,Tomotto ottu, 1, 40,2014-8-13
2,2,Ladys Finger, 1, 24,2014-8-13
3,3,Snake Guard, 1, 26,2014-8-13
4,4,Bitter Gourd, 1, 40,2014-8-13
5,5,Bottle gourd, 1, 16,2014-8-13
6,6,Pumpkin, 1, 16,2014-8-13
7,7,Bean, 1, 36,2014-8-13
8,8,Cluster Beans, 1, 26,2014-8-13
9,9,Red Chilies, 1, 40,2014-8-13
10,10,Onion, 1, 34,2014-8-13
11,11,Pallari, 1, 34,2014-8-13
12,12,Ginger, 1, 140,2014-8-13
13,13,Potato, 1, 40,2014-8-13
14,14,Radish, 1, 20,2014-8-13
15,15,Mango, 1, –,2014-8-13
16,16,Cabbage, 1, 24,2014-8-13
17,17,Carrot, 1, 40,2014-8-13
18,18,Beetroot, 1, 40,2014-8-13
19,19,Soybeans, 1, 70,2014-8-13
20,20,Drumstick beans, 1, 64,2014-8-13
21,21,butter beans, 1, –,2014-8-13
22,22,Banana nut, 1 piece, 4,2014-8-13
23,23,Banana stem, 1, 10,2014-8-13
24,24,Banana Flower, 1, 10,2014-8-13
25,25,Curry leaves, 1, 25,2014-8-13
26,26,Coriander leaves, 1, 35,2014-8-13
27,27,Mint, 1, 25,2014-8-13
28,28,Greens Leaves, 1, 15,2014-8-13
29,29,Garlic, 1, 160-170,2014-8-13
30,30,Button Mushrooms, 1, 185,2014-8-13
31,31,Papaya, 1, 24,2014-8-13
32,32,SavSav, 1, 36,2014-8-13
,Unnamed: 0,Commodity, Weight in Kg, Price in Rs,date_of_purchase
